reference,mapping,downsample_frac,n_features,kappa,uns_rate,Method
muraro,baron-human,80%,500-1000,0.741373536482096,87.4781188003268,scmap
muraro,baron-human,80%,500-1000,0.73754171522407,87.6648383708717,scmap
muraro,baron-human,80%,500-1000,0.740535360346116,87.5014587466449,scmap
muraro,baron-human,80%,500-1000,0.776672201166771,85.5409032559225,scmap
muraro,baron-human,80%,500-1000,0.741141132646933,87.5481386392811,scmap
muraro,baron-human,80%,500-1000,0.731201769633243,87.5948185319174,scmap
muraro,baron-human,80%,500-1000,0.760120437519266,86.7429104913059,scmap
muraro,baron-human,80%,500-1000,0.725802967518953,87.9682576730074,scmap
muraro,baron-human,80%,500-1000,0.755178721464284,86.7545804644649,scmap
muraro,baron-human,80%,500-1000,0.741181866511002,87.2913992297818,scmap
muraro,baron-human,80%,500-1000,0.766689535711888,86.2411016454662,scmap
muraro,baron-human,80%,500-1000,0.768035150881675,86.2644415917843,scmap
muraro,baron-human,80%,500-1000,0.741272354452722,87.5364686661221,scmap
muraro,baron-human,80%,500-1000,0.751689292670381,86.9296300618509,scmap
muraro,baron-human,80%,500-1000,0.778922872340425,85.2958338195822,scmap
muraro,baron-human,80%,500-1000,0.741694181770281,87.5364686661221,scmap
muraro,baron-human,80%,500-1000,0.742637139164878,87.3614190687361,scmap
muraro,baron-human,80%,500-1000,0.759770385874036,86.7195705449877,scmap
muraro,baron-human,80%,500-1000,0.759466449819499,86.7779204107831,scmap
muraro,baron-human,80%,500-1000,0.756313568506898,86.7079005718287,scmap
muraro,baron-human,80%,500-1000,0.778441365460894,85.5409032559225,scmap
muraro,baron-human,80%,500-1000,0.745497665140608,87.4314389076905,scmap
muraro,baron-human,80%,500-1000,0.766112575714512,86.0543820749212,scmap
muraro,baron-human,80%,500-1000,0.746683874431726,87.6181584782355,scmap
muraro,baron-human,80%,500-1000,0.764012517596893,86.2294316723072,scmap
muraro,baron-human,80%,500-1000,0.772560210301675,85.7626327459447,scmap
muraro,baron-human,80%,500-1000,0.748885867058168,87.0696697397596,scmap
muraro,baron-human,80%,500-1000,0.766056322350846,85.9843622359669,scmap
muraro,baron-human,80%,500-1000,0.778834172058471,85.1441241685144,scmap
muraro,baron-human,80%,500-1000,0.761179336691279,86.7079005718287,scmap
muraro,baron-human,80%,500-1000,0.761054361025787,86.6962305986696,scmap
muraro,baron-human,80%,500-1000,0.760621503112964,86.8362702765784,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,ALL,0,100,scmap
baron-human,muraro,20%,100-200,0.895784187136858,2.6340545625588,scmap
baron-human,muraro,20%,100-200,0.899435087292198,2.72812793979304,scmap
baron-human,muraro,20%,100-200,0.895914005664172,2.53998118532455,scmap
baron-human,muraro,20%,100-200,0.893424919481064,2.68109125117592,scmap
baron-human,muraro,20%,100-200,0.89297215131511,2.49294449670743,scmap
baron-human,muraro,20%,100-200,0.89827310483101,2.2107243650047,scmap
baron-human,muraro,20%,100-200,0.90176701518566,3.29256820319849,scmap
baron-human,muraro,20%,100-200,0.896374619532127,2.6340545625588,scmap
baron-human,muraro,20%,100-200,0.893471827681796,2.6340545625588,scmap
baron-human,muraro,20%,100-200,0.893835979259185,2.68109125117592,scmap
baron-human,muraro,20%,100-200,0.898680858237098,2.35183443085607,scmap
baron-human,muraro,20%,100-200,0.896013475946559,2.49294449670743,scmap
baron-human,muraro,20%,100-200,0.900317907974387,2.49294449670743,scmap
baron-human,muraro,20%,100-200,0.900131575337318,2.16368767638758,scmap
baron-human,muraro,20%,100-200,0.899815661344928,2.44590780809031,scmap
baron-human,muraro,20%,100-200,0.898973541162541,2.58701787394167,scmap
baron-human,muraro,20%,100-200,0.89390330280141,2.72812793979304,scmap
baron-human,muraro,20%,100-200,0.898144002524928,2.77516462841016,scmap
baron-human,muraro,20%,100-200,0.900957806325131,2.96331138287865,scmap
baron-human,muraro,20%,100-200,0.899887553695408,3.33960489181562,scmap
baron-human,muraro,20%,100-200,0.896712238034827,2.82220131702728,scmap
baron-human,muraro,20%,100-200,0.899836081626318,2.8692380056444,scmap
baron-human,muraro,20%,100-200,0.898391439495651,2.96331138287865,scmap
baron-human,muraro,20%,100-200,0.900230563413963,2.49294449670743,scmap
baron-human,muraro,20%,100-200,0.897950613664913,2.35183443085607,scmap
baron-human,muraro,20%,100-200,0.895941968302315,2.96331138287865,scmap
baron-human,muraro,20%,100-200,0.897515656641274,2.82220131702728,scmap
baron-human,muraro,20%,100-200,0.900979811373634,2.91627469426152,scmap
baron-human,muraro,20%,100-200,0.901742006735509,2.8692380056444,scmap
baron-human,muraro,20%,100-200,0.900102571097402,2.68109125117592,scmap
baron-human,muraro,20%,100-200,0.900297519134585,2.91627469426152,scmap
baron-human,muraro,20%,100-200,0.898945518453427,3.10442144873001,scmap
baron-human,muraro,20%,100-200,0.896485575288734,2.58701787394167,scmap
baron-human,muraro,20%,100-200,0.903780540564946,3.71589840075259,scmap
baron-human,muraro,20%,100-200,0.894267099498309,2.77516462841016,scmap
baron-human,muraro,20%,100-200,0.894360945457185,2.77516462841016,scmap
baron-human,muraro,20%,100-200,0.90278926247948,2.96331138287865,scmap
baron-human,muraro,20%,100-200,0.895629525234883,2.25776105362183,scmap
baron-human,muraro,20%,100-200,0.904578247195803,3.05738476011289,scmap
baron-human,muraro,20%,100-200,0.893180766892748,2.30479774223895,scmap
baron-human,muraro,20%,100-200,0.907262160911402,3.43367826904986,scmap
baron-human,muraro,20%,100-200,0.899747412501835,2.44590780809031,scmap
baron-human,muraro,20%,100-200,0.903053565706734,3.24553151458137,scmap
baron-human,muraro,20%,100-200,0.899618669052408,3.05738476011289,scmap
baron-human,muraro,20%,100-200,0.900806946115153,3.05738476011289,scmap
baron-human,muraro,20%,100-200,0.900182065260797,2.6340545625588,scmap
baron-human,muraro,20%,100-200,0.895682794201709,3.19849482596425,scmap
baron-human,muraro,20%,100-200,0.90125719776126,3.19849482596425,scmap
baron-human,muraro,20%,100-200,0.898819489527454,3.10442144873001,scmap
baron-human,muraro,20%,100-200,0.898535789584843,2.91627469426152,scmap
baron-human,muraro,20%,100-200,0.902302439344095,2.91627469426152,scmap
baron-human,muraro,20%,100-200,0.89901282995969,2.58701787394167,scmap
baron-human,muraro,20%,100-200,0.89496230051122,2.77516462841016,scmap
baron-human,muraro,20%,100-200,0.902567363698058,3.10442144873001,scmap
baron-human,muraro,20%,100-200,0.893385487413659,2.58701787394167,scmap
baron-human,muraro,20%,100-200,0.897835711703493,2.49294449670743,scmap
baron-human,muraro,20%,100-200,0.895489237229476,2.8692380056444,scmap
baron-human,muraro,20%,100-200,0.896750560937432,2.82220131702728,scmap
baron-human,muraro,20%,100-200,0.90123013009333,2.82220131702728,scmap
baron-human,muraro,20%,100-200,0.893930770736408,2.53998118532455,scmap
baron-human,muraro,20%,100-200,0.899963702359347,2.77516462841016,scmap
baron-human,muraro,20%,100-200,0.899173111520724,3.38664158043274,scmap
baron-human,muraro,20%,100-200,0.903989154822967,3.48071495766698,scmap
baron-human,muraro,20%,100-200,0.894359810032046,2.35183443085607,scmap
baron-human,muraro,20%,100-200,0.898083120150062,2.77516462841016,scmap
baron-human,muraro,20%,100-200,0.897326270595277,2.44590780809031,scmap
baron-human,muraro,20%,100-200,0.899707459834977,2.96331138287865,scmap
baron-human,muraro,20%,100-200,0.904603458388436,2.44590780809031,scmap
baron-human,muraro,20%,100-200,0.905507828366044,3.33960489181562,scmap
baron-human,muraro,20%,100-200,0.900718241598257,2.68109125117592,scmap
baron-human,muraro,20%,100-200,0.898354774660571,3.05738476011289,scmap
baron-human,muraro,20%,100-200,0.896867222305873,3.15145813734713,scmap
baron-human,muraro,20%,100-200,0.889766180811505,3.01034807149577,scmap
baron-human,muraro,20%,100-200,0.907218054220336,3.43367826904986,scmap
baron-human,muraro,20%,100-200,0.896668757203621,3.01034807149577,scmap
baron-human,muraro,20%,100-200,0.889268713378057,5.12699905926623,scmap
baron-human,muraro,20%,100-200,0.902339827659421,3.33960489181562,scmap
baron-human,muraro,20%,100-200,0.90329491098149,2.58701787394167,scmap
baron-human,muraro,20%,100-200,0.900960119566481,2.49294449670743,scmap
baron-human,muraro,20%,100-200,0.899305760525676,2.82220131702728,scmap
baron-human,muraro,20%,100-200,0.89990091260835,3.29256820319849,scmap
baron-human,muraro,20%,100-200,0.899234251231669,2.8692380056444,scmap
baron-human,muraro,20%,100-200,0.902647452674405,3.10442144873001,scmap
baron-human,muraro,20%,100-200,0.89703768170641,2.6340545625588,scmap
baron-human,muraro,20%,100-200,0.897402324877901,2.82220131702728,scmap
baron-human,muraro,20%,100-200,0.897753419754469,3.05738476011289,scmap
baron-human,muraro,20%,100-200,0.902671475784595,3.15145813734713,scmap
baron-human,muraro,20%,100-200,0.900849712586019,3.05738476011289,scmap
baron-human,muraro,20%,100-200,0.896945915057244,2.68109125117592,scmap
baron-human,muraro,20%,100-200,0.898870003363946,2.58701787394167,scmap
baron-human,muraro,20%,100-200,0.902513081537656,2.72812793979304,scmap
baron-human,muraro,20%,100-200,0.894657861269457,2.06961429915334,scmap
baron-human,muraro,20%,100-200,0.899336878592805,2.25776105362183,scmap
baron-human,muraro,20%,100-200,0.898810661054914,3.62182502351834,scmap
baron-human,muraro,20%,100-200,0.900108035331354,2.6340545625588,scmap
baron-human,muraro,20%,100-200,0.894593705331209,2.6340545625588,scmap
baron-human,muraro,20%,100-200,0.900864623851636,3.05738476011289,scmap
baron-human,muraro,20%,100-200,0.898032935695752,3.19849482596425,scmap
baron-human,muraro,20%,100-200,0.894298523707507,2.35183443085607,scmap
baron-human,muraro,20%,100-200,0.900056138284661,3.19849482596425,scmap
baron-human,muraro,20%,1000-2000,0.0588235294117647,96.9896519285042,scmap
baron-human,muraro,20%,1000-2000,0.0526315789473684,96.6133584195673,scmap
baron-human,muraro,20%,1000-2000,0.0738607487718109,96.3781749764817,scmap
baron-human,muraro,20%,1000-2000,0.0810810810810811,98.4007525870179,scmap
baron-human,muraro,20%,1000-2000,0.0384615384615385,96.4722483537159,scmap
baron-human,muraro,20%,1000-2000,0.0810434090003982,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,1,99.8588899341486,scmap
baron-human,muraro,20%,1000-2000,0.0675675675675676,96.7544684854186,scmap
baron-human,muraro,20%,1000-2000,0.0697674418604651,98.1185324553151,scmap
baron-human,muraro,20%,1000-2000,0.0930232558139535,98.1655691439323,scmap
baron-human,muraro,20%,1000-2000,0.0949088623507228,96.2370649106303,scmap
baron-human,muraro,20%,1000-2000,0.05,97.3189087488241,scmap
baron-human,muraro,20%,1000-2000,0.0657894736842105,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.0579710144927536,96.9426152398871,scmap
baron-human,muraro,20%,1000-2000,0.0649350649350649,96.6133584195673,scmap
baron-human,muraro,20%,1000-2000,0.111940298507463,96.3781749764817,scmap
baron-human,muraro,20%,1000-2000,0.100190839694656,97.8363123236124,scmap
baron-human,muraro,20%,1000-2000,0.0481927710843374,96.2841015992474,scmap
baron-human,muraro,20%,1000-2000,0.131693198263386,96.4722483537159,scmap
baron-human,muraro,20%,1000-2000,0.0933758978451716,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.0961538461538462,97.7892756349953,scmap
baron-human,muraro,20%,1000-2000,0.0833333333333333,97.9303857008467,scmap
baron-human,muraro,20%,1000-2000,0.0555555555555556,97.6011288805268,scmap
baron-human,muraro,20%,1000-2000,0.0469378632096558,96.142991533396,scmap
baron-human,muraro,20%,1000-2000,0.0963474596113322,95.6255879586077,scmap
baron-human,muraro,20%,1000-2000,0.0681957812819988,96.7074317968015,scmap
baron-human,muraro,20%,1000-2000,0.078125,97.2248353715898,scmap
baron-human,muraro,20%,1000-2000,0.0555555555555556,96.8015051740358,scmap
baron-human,muraro,20%,1000-2000,0.0641495601173021,96.519285042333,scmap
baron-human,muraro,20%,1000-2000,0.193609022556391,98.447789275635,scmap
baron-human,muraro,20%,1000-2000,0.102380952380952,96.9426152398871,scmap
baron-human,muraro,20%,1000-2000,0.0579710144927536,96.9426152398871,scmap
baron-human,muraro,20%,1000-2000,0.0952380952380952,98.2126058325494,scmap
baron-human,muraro,20%,1000-2000,0.211228460255698,97.9774223894638,scmap
baron-human,muraro,20%,1000-2000,0.0888888888888889,98.071495766698,scmap
baron-human,muraro,20%,1000-2000,0.113538681948424,96.4722483537159,scmap
baron-human,muraro,20%,1000-2000,0.131313131313131,97.6481655691439,scmap
baron-human,muraro,20%,1000-2000,0.127067014795474,97.2248353715898,scmap
baron-human,muraro,20%,1000-2000,0.0563380281690141,96.8485418626529,scmap
baron-human,muraro,20%,1000-2000,0.0410958904109589,96.7074317968015,scmap
baron-human,muraro,20%,1000-2000,0.0512820512820513,96.519285042333,scmap
baron-human,muraro,20%,1000-2000,0.0672770700636943,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.0559882130077878,96.7544684854186,scmap
baron-human,muraro,20%,1000-2000,0.110751818916734,97.6481655691439,scmap
baron-human,muraro,20%,1000-2000,0.0533333333333333,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.0680190930787589,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.172962226640159,98.4948259642521,scmap
baron-human,muraro,20%,1000-2000,0.0625634088603314,96.3781749764817,scmap
baron-human,muraro,20%,1000-2000,0.0422535211267606,96.8015051740358,scmap
baron-human,muraro,20%,1000-2000,0.0519480519480519,96.5663217309502,scmap
baron-human,muraro,20%,1000-2000,0.0645161290322581,97.271872060207,scmap
baron-human,muraro,20%,1000-2000,0.178680441418173,96.89557855127,scmap
baron-human,muraro,20%,1000-2000,0.09375,98.6359360301035,scmap
baron-human,muraro,20%,1000-2000,0.0579710144927536,96.9426152398871,scmap
baron-human,muraro,20%,1000-2000,0.135035535667281,97.0837253057385,scmap
baron-human,muraro,20%,1000-2000,0.0808603863772157,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.04,96.6133584195673,scmap
baron-human,muraro,20%,1000-2000,0.0533333333333333,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.0896108532666905,96.4722483537159,scmap
baron-human,muraro,20%,1000-2000,0.046875,97.1307619943556,scmap
baron-human,muraro,20%,1000-2000,0.291469467851783,95.343367826905,scmap
baron-human,muraro,20%,1000-2000,0.0422535211267606,96.8015051740358,scmap
baron-human,muraro,20%,1000-2000,0.0422535211267606,96.8015051740358,scmap
baron-human,muraro,20%,1000-2000,0.0797831138652207,96.6133584195673,scmap
baron-human,muraro,20%,1000-2000,0.205287713841369,96.5663217309502,scmap
baron-human,muraro,20%,1000-2000,0.0980647966949337,96.8015051740358,scmap
baron-human,muraro,20%,1000-2000,0.046875,97.1307619943556,scmap
baron-human,muraro,20%,1000-2000,0.0535216872264226,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.0892857142857143,96.4722483537159,scmap
baron-human,muraro,20%,1000-2000,0.099023709902371,98.2126058325494,scmap
baron-human,muraro,20%,1000-2000,0.0636704119850187,96.4722483537159,scmap
baron-human,muraro,20%,1000-2000,0.131560531840448,96.0018814675447,scmap
baron-human,muraro,20%,1000-2000,0.0428571428571429,96.8485418626529,scmap
baron-human,muraro,20%,1000-2000,0.0823433019254404,96.7074317968015,scmap
baron-human,muraro,20%,1000-2000,0.620111731843575,96.8015051740358,scmap
baron-human,muraro,20%,1000-2000,0.0454545454545455,97.0366886171214,scmap
baron-human,muraro,20%,1000-2000,0.038961038961039,96.519285042333,scmap
baron-human,muraro,20%,1000-2000,0.0384615384615385,96.4722483537159,scmap
baron-human,muraro,20%,1000-2000,0.087960687960688,96.9896519285042,scmap
baron-human,muraro,20%,1000-2000,0.0588235294117647,96.9896519285042,scmap
baron-human,muraro,20%,1000-2000,0.333333333333333,99.623706491063,scmap
baron-human,muraro,20%,1000-2000,0.129474846238764,96.2370649106303,scmap
baron-human,muraro,20%,1000-2000,0.0519480519480519,96.5663217309502,scmap
baron-human,muraro,20%,1000-2000,0.0672770700636943,96.6603951081844,scmap
baron-human,muraro,20%,1000-2000,0.10938275690882,96.3311382878645,scmap
baron-human,muraro,20%,1000-2000,0.135125936010892,96.3781749764817,scmap
baron-human,muraro,20%,1000-2000,0.253333333333333,98.6829727187206,scmap
baron-human,muraro,20%,1000-2000,0.0867158671586716,96.89557855127,scmap
baron-human,muraro,20%,1000-2000,0.0687745883724319,96.0959548447789,scmap
baron-human,muraro,20%,1000-2000,0.0526315789473684,96.6133584195673,scmap
baron-human,muraro,20%,1000-2000,0.164930214271673,96.6133584195673,scmap
baron-human,muraro,20%,1000-2000,0.0384615384615385,96.4722483537159,scmap
baron-human,muraro,20%,1000-2000,0.116997792494481,96.2370649106303,scmap
baron-human,muraro,20%,1000-2000,0.0537301894085814,96.6133584195673,scmap
baron-human,muraro,20%,1000-2000,0.0662151993980436,96.5663217309502,scmap
baron-human,muraro,20%,1000-2000,0.217634709587124,95.9548447789276,scmap
baron-human,muraro,20%,1000-2000,0.255077940481814,96.0959548447789,scmap
baron-human,muraro,20%,1000-2000,0.0476190476190476,97.1777986829727,scmap
baron-human,muraro,20%,1000-2000,0.0555555555555556,96.8015051740358,scmap
baron-human,muraro,20%,1000-2000,0.0661896243291592,97.271872060207,scmap
baron-human,muraro,20%,200-500,0.886063919929217,6.8203198494826,scmap
baron-human,muraro,20%,200-500,0.894771834603112,8.98400752587018,scmap
baron-human,muraro,20%,200-500,0.894147314517942,9.689557855127,scmap
baron-human,muraro,20%,200-500,0.893199902498678,8.23142050799624,scmap
baron-human,muraro,20%,200-500,0.896149571408186,7.61994355597366,scmap
baron-human,muraro,20%,200-500,0.891369284563305,7.0555032925682,scmap
baron-human,muraro,20%,200-500,0.895597493815891,8.09031044214487,scmap
baron-human,muraro,20%,200-500,0.893412634527816,6.96142991533396,scmap
baron-human,muraro,20%,200-500,0.895180636152224,7.52587017873942,scmap
baron-human,muraro,20%,200-500,0.893454039696527,7.00846660395108,scmap
baron-human,muraro,20%,200-500,0.8941233225097,6.96142991533396,scmap
baron-human,muraro,20%,200-500,0.884163485266779,6.91439322671684,scmap
baron-human,muraro,20%,200-500,0.891171546073453,6.63217309501411,scmap
baron-human,muraro,20%,200-500,0.894018228897585,8.09031044214487,scmap
baron-human,muraro,20%,200-500,0.889795045420362,6.67920978363123,scmap
baron-human,muraro,20%,200-500,0.886033324250821,7.99623706491063,scmap
baron-human,muraro,20%,200-500,0.892333043535138,7.66698024459078,scmap
baron-human,muraro,20%,200-500,0.896986186550983,10.6302916274694,scmap
baron-human,muraro,20%,200-500,0.900318669199785,8.41956726246472,scmap
baron-human,muraro,20%,200-500,0.894174299067079,9.50141110065851,scmap
baron-human,muraro,20%,200-500,0.899877889479982,11.0536218250235,scmap
baron-human,muraro,20%,200-500,0.897104407729159,8.18438381937911,scmap
baron-human,muraro,20%,200-500,0.888716018477602,8.32549388523048,scmap
baron-human,muraro,20%,200-500,0.889297068489134,8.09031044214487,scmap
baron-human,muraro,20%,200-500,0.89276862555915,7.52587017873942,scmap
baron-human,muraro,20%,200-500,0.896291742062568,6.3969896519285,scmap
baron-human,muraro,20%,200-500,0.895779153388765,8.74882408278457,scmap
baron-human,muraro,20%,200-500,0.888976310471901,8.04327375352775,scmap
baron-human,muraro,20%,200-500,0.890435811612699,8.09031044214487,scmap
baron-human,muraro,20%,200-500,0.893307599977896,8.04327375352775,scmap
baron-human,muraro,20%,200-500,0.895323984743251,7.00846660395108,scmap
baron-human,muraro,20%,200-500,0.893525450509763,7.90216368767639,scmap
baron-human,muraro,20%,200-500,0.892656885061681,7.43179680150517,scmap
baron-human,muraro,20%,200-500,0.89536971398491,8.93697083725306,scmap
baron-human,muraro,20%,200-500,0.88884576701067,7.80809031044214,scmap
baron-human,muraro,20%,200-500,0.889914343530765,8.65475070555033,scmap
baron-human,muraro,20%,200-500,0.892619418817426,8.51364063969896,scmap
baron-human,muraro,20%,200-500,0.889150157477776,7.0555032925682,scmap
baron-human,muraro,20%,200-500,0.895992470888017,8.04327375352775,scmap
baron-human,muraro,20%,200-500,0.893623020601809,8.56067732831609,scmap
baron-human,muraro,20%,200-500,0.894126132241573,9.12511759172154,scmap
baron-human,muraro,20%,200-500,0.885265795036405,8.09031044214487,scmap
baron-human,muraro,20%,200-500,0.892015887162996,8.88993414863594,scmap
baron-human,muraro,20%,200-500,0.891762646966205,8.65475070555033,scmap
baron-human,muraro,20%,200-500,0.884787248340886,5.69143932267168,scmap
baron-human,muraro,20%,200-500,0.891083013303092,7.19661335841957,scmap
baron-human,muraro,20%,200-500,0.902297585825028,9.31326434619003,scmap
baron-human,muraro,20%,200-500,0.894441719319038,7.61994355597366,scmap
baron-human,muraro,20%,200-500,0.891251871892356,7.14957666980245,scmap
baron-human,muraro,20%,200-500,0.891909610053156,8.04327375352775,scmap
baron-human,muraro,20%,200-500,0.89486793591808,8.41956726246472,scmap
baron-human,muraro,20%,200-500,0.892902248042435,8.18438381937911,scmap
baron-human,muraro,20%,200-500,0.890575934719068,7.57290686735654,scmap
baron-human,muraro,20%,200-500,0.894380280079545,8.65475070555033,scmap
baron-human,muraro,20%,200-500,0.894328204894556,8.27845719661336,scmap
baron-human,muraro,20%,200-500,0.885605441405199,7.33772342427093,scmap
baron-human,muraro,20%,200-500,0.895866490064785,7.57290686735654,scmap
baron-human,muraro,20%,200-500,0.892334253931905,7.66698024459078,scmap
baron-human,muraro,20%,200-500,0.896599782394865,8.04327375352775,scmap
baron-human,muraro,20%,200-500,0.894212335244686,6.77328316086547,scmap
baron-human,muraro,20%,200-500,0.888124947876862,7.80809031044214,scmap
baron-human,muraro,20%,200-500,0.894270175870865,8.65475070555033,scmap
baron-human,muraro,20%,200-500,0.891636023768428,7.76105362182502,scmap
baron-human,muraro,20%,200-500,0.897184824224096,8.51364063969896,scmap
baron-human,muraro,20%,200-500,0.895255905208017,7.0555032925682,scmap
baron-human,muraro,20%,200-500,0.888100413110129,6.96142991533396,scmap
baron-human,muraro,20%,200-500,0.889573648794615,7.76105362182502,scmap
baron-human,muraro,20%,200-500,0.898875576661721,8.32549388523048,scmap
baron-human,muraro,20%,200-500,0.896448227520573,7.76105362182502,scmap
baron-human,muraro,20%,200-500,0.889720986226109,7.7140169332079,scmap
baron-human,muraro,20%,200-500,0.892055379741909,8.27845719661336,scmap
baron-human,muraro,20%,200-500,0.892355725429856,8.23142050799624,scmap
baron-human,muraro,20%,200-500,0.901743287366854,8.79586077140169,scmap
baron-human,muraro,20%,200-500,0.890244235901474,7.90216368767639,scmap
baron-human,muraro,20%,200-500,0.901958259660366,8.60771401693321,scmap
baron-human,muraro,20%,200-500,0.896746382943306,8.46660395108184,scmap
baron-human,muraro,20%,200-500,0.897224174829648,8.56067732831609,scmap
baron-human,muraro,20%,200-500,0.891899670871202,7.52587017873942,scmap
baron-human,muraro,20%,200-500,0.895554427669644,6.8203198494826,scmap
baron-human,muraro,20%,2000-5000,0,100,scmap
baron-human,muraro,20%,200-500,0.894566809327616,8.46660395108184,scmap
baron-human,muraro,20%,200-500,0.890168059239977,7.43179680150517,scmap
