reference,projection,downsample_frac,n_features,kappa,uns_rate,Method
baron-human,segerstolpe,50%,100-200,0.923633867973722,26.3467632412856,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.923685216466533,32.5939339067451,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.900028498073282,30.6020823902218,scmap-cell
baron-human,segerstolpe,50%,100-200,0.94557193969925,22.4083295608873,scmap-cell
baron-human,segerstolpe,50%,100-200,0.888116652306357,20.2806699864192,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.913232883479667,41.6930737890448,scmap-cell
baron-human,segerstolpe,50%,100-200,0.915212015062336,23.0421004979629,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.91830332070498,31.3716613852422,scmap-cell
baron-human,segerstolpe,50%,100-200,0.910456050976148,21.8650973291082,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.895479021455134,30.8284291534631,scmap-cell
baron-human,segerstolpe,50%,100-200,0.930665540052424,21.6387505658669,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.909906485644527,29.7872340425532,scmap-cell
baron-human,segerstolpe,50%,100-200,0.893398239863674,24.4001810774106,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.886567928089313,28.6555002263468,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.884498990643834,28.3838841104572,scmap-cell
baron-human,segerstolpe,50%,100-200,0.926704022036222,22.0461747397012,scmap-cell
baron-human,segerstolpe,50%,100-200,0.880564321935465,24.2643730194658,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.89753276760442,32.5939339067451,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.89710810702656,31.3263920325939,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.905302377882543,29.6061566319602,scmap-cell
baron-human,segerstolpe,50%,100-200,0.933280670167348,26.1656858306926,scmap-cell
baron-human,segerstolpe,50%,100-200,0.911237551474339,35.219556360344,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.900412504042224,33.8162064282481,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.874143527705649,27.4784970574921,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.912600100679743,35.9438660027162,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.887238173403199,30.6020823902218,scmap-cell
baron-human,segerstolpe,50%,100-200,0.937689342904524,19.4658216387506,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.903824956901035,27.2521502942508,scmap-cell
baron-human,segerstolpe,50%,100-200,0.939128345064963,22.7252150294251,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.911907966138485,27.4784970574921,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.8848317191683,33.1371661385242,scmap-cell
baron-human,segerstolpe,50%,100-200,0.92749224986236,21.0049796287913,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.917748949802795,29.8325033952014,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.916147400085948,29.3345405160706,scmap-cell
baron-human,segerstolpe,50%,100-200,0.902540609356097,22.8610230873699,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.927203801180825,47.4875509280217,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.926691401119572,34.2688999547306,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.906029439986353,33.4993209597103,scmap-cell
baron-human,segerstolpe,50%,100-200,0.902432229799733,22.7252150294251,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.932873453200299,32.6392032593934,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.91262258366848,38.4789497510186,scmap-cell
baron-human,segerstolpe,50%,100-200,0.931670473077924,23.4495246717972,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.890368151634192,39.3843368039837,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.913473714492668,31.4622000905387,scmap-cell
baron-human,segerstolpe,50%,100-200,0.918785071889889,20.0543232231779,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.91022566834527,33.8614757808963,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.918784646631199,38.8411045722046,scmap-cell
baron-human,segerstolpe,50%,100-200,0.835706383925743,24.9434133091897,scmap-cell
baron-human,segerstolpe,50%,100-200,0.915866000629672,19.194205522861,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.903850023769179,28.2480760525124,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.910529323218497,34.4952467179719,scmap-cell
baron-human,segerstolpe,50%,100-200,0.903903009709168,20.3712086917157,scmap-cell
baron-human,segerstolpe,50%,100-200,0.896947360223281,44.5903123585333,scmap-cell
baron-human,segerstolpe,50%,ALL,0.930092592592592,93.1643277501132,scmap-cell
baron-human,segerstolpe,50%,ALL,0.872484416740873,91.896785875962,scmap-cell
baron-human,segerstolpe,50%,ALL,1,92.8474422815754,scmap-cell
baron-human,segerstolpe,50%,ALL,0.828529555446995,91.4440923494794,scmap-cell
baron-human,segerstolpe,50%,ALL,0.761462565293094,93.7980986871888,scmap-cell
baron-human,segerstolpe,50%,ALL,1,93.5264825712992,scmap-cell
baron-human,segerstolpe,50%,ALL,0.791946308724832,92.9832503395201,scmap-cell
baron-human,segerstolpe,50%,ALL,1,93.0285196921684,scmap-cell
baron-human,segerstolpe,50%,ALL,0.863850996852046,92.1684019918515,scmap-cell
baron-human,segerstolpe,50%,ALL,0.885048231511254,91.1724762335899,scmap-cell
baron-human,segerstolpe,50%,ALL,0.868170758681708,93.2548664554097,scmap-cell
baron-human,segerstolpe,50%,ALL,0,93.3001358080579,scmap-cell
baron-human,segerstolpe,50%,ALL,0.962761126248865,92.5758261656858,scmap-cell
baron-human,segerstolpe,50%,ALL,0.901735849056604,91.5799004074242,scmap-cell
baron-human,segerstolpe,50%,ALL,0.875471698113208,92.0325939339068,scmap-cell
baron-human,segerstolpe,50%,ALL,0.664473684210527,93.0737890448167,scmap-cell
baron-human,segerstolpe,50%,ALL,0.926806233275618,92.9832503395201,scmap-cell
baron-human,segerstolpe,50%,ALL,0.962910836989817,89.8596650067904,scmap-cell
baron-human,segerstolpe,50%,ALL,0.773762819189208,92.1684019918515,scmap-cell
baron-human,segerstolpe,50%,ALL,0.945983767142457,91.2630149388864,scmap-cell
baron-human,segerstolpe,50%,ALL,0.855760773966579,92.5758261656858,scmap-cell
baron-human,segerstolpe,50%,ALL,0.951284617951285,93.3906745133545,scmap-cell
baron-human,segerstolpe,50%,ALL,0.933813826007512,92.6210955183341,scmap-cell
baron-human,segerstolpe,50%,ALL,0.985887887103097,91.8515165233137,scmap-cell
baron-human,segerstolpe,50%,ALL,0.743889755590224,91.0819375282933,scmap-cell
baron-human,segerstolpe,50%,ALL,1,93.6170212765958,scmap-cell
baron-human,segerstolpe,50%,ALL,0.66086956521739,94.7034857401539,scmap-cell
baron-human,segerstolpe,50%,ALL,0.913762460397187,91.5799004074242,scmap-cell
baron-human,segerstolpe,50%,ALL,0.978736238877997,93.6170212765958,scmap-cell
baron-human,segerstolpe,50%,ALL,0.888982338099243,92.0325939339068,scmap-cell
baron-human,segerstolpe,50%,ALL,0.987260730384791,91.1724762335899,scmap-cell
baron-human,segerstolpe,50%,ALL,0.960779652959354,92.5305568130376,scmap-cell
baron-human,segerstolpe,50%,ALL,0.969192235441453,92.5758261656858,scmap-cell
baron-human,segerstolpe,50%,ALL,0.943143015961248,91.896785875962,scmap-cell
baron-human,segerstolpe,50%,ALL,0.774188063254548,92.4852874603893,scmap-cell
baron-human,segerstolpe,50%,ALL,0.0890092737122395,85.6043458578542,scmap-cell
baron-human,segerstolpe,50%,ALL,0.920712199193212,91.3988229968311,scmap-cell
baron-human,segerstolpe,50%,ALL,0.939442724458204,92.6210955183341,scmap-cell
baron-human,segerstolpe,50%,ALL,1,92.8927116342236,scmap-cell
baron-human,segerstolpe,50%,ALL,0.900930487137384,91.8062471706655,scmap-cell
baron-human,segerstolpe,50%,ALL,0.946854778826774,92.4400181077411,scmap-cell
baron-human,segerstolpe,50%,ALL,0.971828521434821,92.7116342236306,scmap-cell
baron-human,segerstolpe,50%,ALL,0.934001519701849,89.6785875961974,scmap-cell
baron-human,segerstolpe,50%,ALL,1,95.2919873245813,scmap-cell
baron-human,segerstolpe,50%,ALL,0.945274162577341,92.258940697148,scmap-cell
baron-human,segerstolpe,50%,ALL,0.877285851780558,92.3042100497963,scmap-cell
baron-human,segerstolpe,50%,ALL,0.892512165008352,91.6251697600724,scmap-cell
baron-human,segerstolpe,50%,ALL,0.976613014169762,92.3042100497963,scmap-cell
baron-human,segerstolpe,50%,100-200,0.878086974043688,18.0172023540063,scmap-cell
baron-human,segerstolpe,50%,100-200,0.904364864813772,44.8166591217746,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.883725660849438,34.1330918967859,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.907043322072145,31.68854685378,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.908716229640989,47.6686283386148,scmap-cell
baron-human,segerstolpe,50%,100-200,0.896808424036661,20.6880941602535,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.896125465441154,33.7709370755998,scmap-cell
baron-human,segerstolpe,50%,100-200,0.800320105966113,18.1077410593028,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.906422265911106,56.0434585785423,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.905207377004914,47.894975101856,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.892083819813009,36.5323675871435,scmap-cell
baron-human,segerstolpe,50%,100-200,0.907456833160848,23.0873698506111,scmap-cell
baron-human,segerstolpe,50%,100-200,0.892929632413793,22.6799456767768,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.904880584013583,35.6269805341784,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.898937147146428,38.6147578089633,scmap-cell
baron-human,segerstolpe,50%,1000-2000,0.92368911714477,36.3965595291987,scmap-cell
baron-human,segerstolpe,50%,200-500,0.929182943006613,19.7374377546401,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.907471167362483,31.68854685378,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.903965378911283,41.1498415572657,scmap-cell
baron-human,segerstolpe,50%,200-500,0.878330079717082,19.3300135808058,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.890152242889995,35.5364418288818,scmap-cell
baron-human,segerstolpe,50%,200-500,0.876588256145335,22.000905387053,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.905230049572864,37.8904481665912,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.912902761795167,45.1788139429606,scmap-cell
baron-human,segerstolpe,50%,200-500,0.850098059585768,21.2313263920326,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.910088555540619,33.3182435491172,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.881582575924806,31.3263920325939,scmap-cell
baron-human,segerstolpe,50%,200-500,0.876110060772984,24.1738343141693,scmap-cell
baron-human,segerstolpe,50%,200-500,0.897741691276339,22.9968311453146,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.896947360223281,44.5903123585333,scmap-cell
baron-human,segerstolpe,50%,200-500,0.901264774124029,20.8691715708465,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.887256138115526,35.3100950656406,scmap-cell
baron-human,segerstolpe,50%,200-500,0.881599174845969,23.6758714350385,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.895914384639597,46.5368945224083,scmap-cell
baron-human,segerstolpe,50%,200-500,0.91949177314961,22.9515617926664,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.9087319625628,40.5613399728384,scmap-cell
baron-human,segerstolpe,50%,200-500,0.895953147259009,22.2725215029425,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.904794987601273,31.507469443187,scmap-cell
baron-human,segerstolpe,50%,200-500,0.842277653957104,19.2394748755093,scmap-cell
baron-human,segerstolpe,50%,200-500,0.904431727345018,22.4083295608873,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.899381960069494,50.0226346763241,scmap-cell
baron-human,segerstolpe,50%,200-500,0.854433663933453,20.9144409234948,scmap-cell
baron-human,segerstolpe,50%,200-500,0.913317224445075,58.2163875056587,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.882872549586866,47.4875509280217,scmap-cell
baron-human,segerstolpe,50%,200-500,0.881329465262236,22.363060208239,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.871720141070103,60.4345857854233,scmap-cell
baron-human,segerstolpe,50%,200-500,0.862394789231455,16.4327750113173,scmap-cell
baron-human,segerstolpe,50%,200-500,0.894194328280188,19.194205522861,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.90829230211142,34.7668628338615,scmap-cell
baron-human,segerstolpe,50%,200-500,0.915804210699749,18.6962426437302,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.906353109303743,49.5699411498416,scmap-cell
baron-human,segerstolpe,50%,200-500,0.914023951461172,21.4124038026256,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.916151291960992,39.5654142145767,scmap-cell
baron-human,segerstolpe,50%,200-500,0.926079549269432,20.3712086917157,scmap-cell
baron-human,segerstolpe,50%,200-500,0.868993591622068,20.0995925758262,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.906947321390062,45.5862381167949,scmap-cell
baron-human,segerstolpe,50%,200-500,0.864847429491195,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.889032006293324,47.8497057492078,scmap-cell
baron-human,segerstolpe,50%,200-500,0.884744814849737,23.585332729742,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.889727189661924,40.2444545043006,scmap-cell
baron-human,segerstolpe,50%,200-500,0.863913678615388,22.4535989135355,scmap-cell
baron-human,segerstolpe,50%,200-500,0.862529039214677,23.9022181982798,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.897214597158718,45.6767768220914,scmap-cell
baron-human,segerstolpe,50%,200-500,0.910316300132349,22.3177908555908,scmap-cell
baron-human,segerstolpe,50%,200-500,0.915587888718709,40.1539157990041,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.902758092002581,47.4875509280217,scmap-cell
baron-human,segerstolpe,50%,200-500,0.906700530918407,18.5151652331372,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.939124723451327,73.4268899954731,scmap-cell
baron-human,segerstolpe,50%,200-500,0.861528955124626,19.9637845178814,scmap-cell
baron-human,segerstolpe,50%,200-500,0.850947141185354,26.2109551833409,scmap-cell
baron-human,segerstolpe,50%,200-500,0.886569344405942,21.9556360344047,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.909902407634604,49.117247623359,scmap-cell
baron-human,segerstolpe,50%,200-500,0.86768233088633,20.3259393390674,scmap-cell
baron-human,segerstolpe,50%,200-500,0.866737759473423,21.7745586238117,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.919252429328622,55.8623811679493,scmap-cell
baron-human,segerstolpe,50%,200-500,0.868215195786445,22.1367134449977,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.886281604712936,42.8700769578995,scmap-cell
baron-human,segerstolpe,50%,200-500,0.87747451680687,19.2847442281575,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.902782167449679,37.5735626980534,scmap-cell
baron-human,segerstolpe,50%,200-500,0.864860915893199,19.1036668175645,scmap-cell
baron-human,segerstolpe,50%,200-500,0.883031565801655,16.9307378904482,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.933167381974249,79.2666364870982,scmap-cell
baron-human,segerstolpe,50%,200-500,0.892851689461859,16.6138524219104,scmap-cell
baron-human,segerstolpe,50%,200-500,0.814696580044647,21.2313263920326,scmap-cell
baron-human,segerstolpe,50%,200-500,0.902888464972626,62.5622453598914,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.912321411481044,40.1539157990041,scmap-cell
baron-human,segerstolpe,50%,200-500,0.919187411965415,21.5029425079221,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.91393775274603,41.5572657311,scmap-cell
baron-human,segerstolpe,50%,200-500,0.843083195720791,24.0380262562245,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.936086419833718,68.3567224988683,scmap-cell
baron-human,segerstolpe,50%,200-500,0.831691450321402,18.2888184698959,scmap-cell
baron-human,segerstolpe,50%,200-500,0.892437747745069,22.9515617926664,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.892279364760461,47.2612041647804,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.912633417242052,38.4336803983703,scmap-cell
baron-human,segerstolpe,50%,200-500,0.850274679687863,17.2023540063377,scmap-cell
baron-human,segerstolpe,50%,200-500,0.896216840517928,21.0049796287913,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.924734446130501,71.9330013580806,scmap-cell
baron-human,segerstolpe,50%,200-500,0.879492566771719,23.2684472612042,scmap-cell
baron-human,segerstolpe,50%,200-500,0.86039119755913,20.8239022181983,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.883701909970011,53.1009506564056,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.90323341038945,42.2815753734722,scmap-cell
baron-human,segerstolpe,50%,200-500,0.868657477595264,18.832050701675,scmap-cell
baron-human,segerstolpe,50%,200-500,0.854985039090121,17.8361249434133,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.906463931996581,55.0022634676324,scmap-cell
baron-human,segerstolpe,50%,200-500,0.891479779779642,19.1036668175645,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.923251789001026,51.063829787234,scmap-cell
baron-human,segerstolpe,50%,200-500,0.846422498876229,20.5070167496605,scmap-cell
baron-human,segerstolpe,50%,200-500,0.902256688972191,29.9683114531462,scmap-cell
baron-human,segerstolpe,50%,200-500,0.90999396363626,20.6880941602535,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.914277103324063,56.9941149841557,scmap-cell
baron-human,segerstolpe,50%,200-500,0.838238987093502,21.0955183340878,scmap-cell
baron-human,segerstolpe,50%,200-500,0.867601870348319,17.9719330013581,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.891721460825477,54.5043005885016,scmap-cell
baron-human,segerstolpe,50%,200-500,0.879439142088211,18.2435491172476,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.925708873497899,43.1869624264373,scmap-cell
baron-human,segerstolpe,50%,200-500,0.870098852773593,20.6880941602535,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.912016609335986,46.1747397012223,scmap-cell
baron-human,segerstolpe,50%,200-500,0.879633414699738,19.3752829334541,scmap-cell
baron-human,segerstolpe,50%,200-500,0.893324322200088,20.3712086917157,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.900381192295712,37.2114078768674,scmap-cell
baron-human,segerstolpe,50%,200-500,0.869048893872927,18.8773200543232,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.915587888718709,40.1539157990041,scmap-cell
baron-human,segerstolpe,50%,200-500,0.864900735339589,19.6468990493436,scmap-cell
baron-human,segerstolpe,50%,200-500,0.840956671057584,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.897349794809,42.7342688999547,scmap-cell
baron-human,segerstolpe,50%,200-500,0.816920129793972,17.2928927116342,scmap-cell
baron-human,segerstolpe,50%,200-500,0.86061660178629,20.0995925758262,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.919676702540194,44.363965595292,scmap-cell
baron-human,segerstolpe,50%,200-500,0.868646222753594,21.5934812132187,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.913956361318557,39.972838388411,scmap-cell
baron-human,segerstolpe,50%,200-500,0.842968863443068,31.4622000905387,scmap-cell
baron-human,segerstolpe,50%,200-500,0.864717940022044,20.77863286555,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.896678058763057,36.8945224083296,scmap-cell
baron-human,segerstolpe,50%,200-500,0.863408658492389,20.0995925758262,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.899507464167548,41.5572657311,scmap-cell
baron-human,segerstolpe,50%,200-500,0.864463977565484,17.1118153010412,scmap-cell
baron-human,segerstolpe,50%,200-500,0.81929673024767,17.2928927116342,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.911181730464981,44.363965595292,scmap-cell
baron-human,segerstolpe,50%,200-500,0.845751029921163,19.9637845178814,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.910257762773851,56.6772295156179,scmap-cell
baron-human,segerstolpe,50%,200-500,0.862055009359348,25.9393390674513,scmap-cell
baron-human,segerstolpe,50%,200-500,0.851897486446525,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.90468095084562,63.196016296967,scmap-cell
baron-human,segerstolpe,50%,200-500,0.823286753650558,17.1570846536895,scmap-cell
baron-human,segerstolpe,50%,200-500,0.846404758258496,18.4698958804889,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.899997913362824,42.1457673155274,scmap-cell
baron-human,segerstolpe,50%,200-500,0.876260399215835,21.1407876867361,scmap-cell
baron-human,segerstolpe,50%,200-500,0.871720141070103,60.4345857854233,scmap-cell
baron-human,segerstolpe,50%,200-500,0.823950795646538,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.930867829375919,70.2127659574468,scmap-cell
baron-human,segerstolpe,50%,200-500,0.828441928911453,19.6921684019919,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.908429296504652,44.4092349479402,scmap-cell
baron-human,segerstolpe,50%,200-500,0.895513770171279,28.6555002263468,scmap-cell
baron-human,segerstolpe,50%,200-500,0.913956361318557,39.972838388411,scmap-cell
baron-human,segerstolpe,50%,200-500,0.85251138622719,24.2643730194658,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.888426781112082,52.5577184246265,scmap-cell
baron-human,segerstolpe,50%,200-500,0.851937769925795,21.5482118605704,scmap-cell
baron-human,segerstolpe,50%,200-500,0.868576553150713,21.2313263920326,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.92038977097939,53.0556813037574,scmap-cell
baron-human,segerstolpe,50%,200-500,0.862952643007829,20.77863286555,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.91497864579941,61.5210502489814,scmap-cell
baron-human,segerstolpe,50%,200-500,0.852749812365744,19.5110909913988,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.878489776483978,44.8166591217746,scmap-cell
baron-human,segerstolpe,50%,200-500,0.889824214851248,19.5110909913988,scmap-cell
baron-human,segerstolpe,50%,200-500,0.90829230211142,34.7668628338615,scmap-cell
baron-human,segerstolpe,50%,200-500,0.880357419694032,18.5604345857854,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.907886948217485,51.9692168401992,scmap-cell
baron-human,segerstolpe,50%,200-500,0.896368352370969,19.6921684019919,scmap-cell
baron-human,segerstolpe,50%,200-500,0.826837830939198,17.3834314169307,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.874113594921321,57.8089633318244,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.907218988153209,51.7881394296062,scmap-cell
baron-human,segerstolpe,50%,200-500,0.830999265420251,19.2847442281575,scmap-cell
baron-human,segerstolpe,50%,200-500,0.852721368276198,26.6636487098235,scmap-cell
baron-human,segerstolpe,50%,200-500,0.856190427167562,18.2888184698959,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.888809495543644,47.1253961068357,scmap-cell
baron-human,segerstolpe,50%,200-500,0.896678058763057,36.8945224083296,scmap-cell
baron-human,segerstolpe,50%,200-500,0.907334111195527,16.3422363060208,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.895567197259722,51.7881394296062,scmap-cell
baron-human,segerstolpe,50%,200-500,0.851440013548381,21.9556360344047,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.918925229933442,56.4056133997284,scmap-cell
baron-human,segerstolpe,50%,200-500,0.862872421353294,18.1077410593028,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.893524913003373,63.4223630602082,scmap-cell
baron-human,segerstolpe,50%,200-500,0.85709582243436,18.2435491172476,scmap-cell
baron-human,segerstolpe,50%,200-500,0.862333745118251,24.8076052512449,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.904364864813772,44.8166591217746,scmap-cell
baron-human,segerstolpe,50%,200-500,0.895269298437465,24.1285649615211,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.913317224445075,58.2163875056587,scmap-cell
baron-human,segerstolpe,50%,200-500,0.839519756216855,18.9678587596197,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.902888464972626,62.5622453598914,scmap-cell
baron-human,segerstolpe,50%,200-500,0.910630972979907,26.3014938886374,scmap-cell
baron-human,segerstolpe,50%,200-500,0.879450869782254,20.416478044364,scmap-cell
baron-human,segerstolpe,50%,200-500,0.826020296246695,18.7867813490267,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.90992885781913,48.3929379809869,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.913118481576742,48.0307831598008,scmap-cell
baron-human,segerstolpe,50%,200-500,0.859101372249894,19.4658216387506,scmap-cell
baron-human,segerstolpe,50%,200-500,0.857223750202233,20.0995925758262,scmap-cell
baron-human,segerstolpe,50%,0-100,0.885348544611696,20.3712086917157,scmap-cell
baron-human,segerstolpe,50%,0-100,0.903965378911283,41.1498415572657,scmap-cell
baron-human,segerstolpe,50%,0-100,0.754854306888544,36.9397917609778,scmap-cell
baron-human,segerstolpe,50%,0-100,0.798202388202942,23.3137166138524,scmap-cell
baron-human,segerstolpe,50%,0-100,0.699267716941388,34.857401539158,scmap-cell
baron-human,segerstolpe,50%,0-100,0.875238933094598,38.6147578089633,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.946810320385597,81.8017202354006,scmap-cell
baron-human,segerstolpe,50%,200-500,0.866601315542473,19.3752829334541,scmap-cell
baron-human,segerstolpe,50%,200-500,0.837577347567323,18.3793571751924,scmap-cell
baron-human,segerstolpe,50%,2000-5000,0.907682693674026,56.1339972838388,scmap-cell
baron-human,segerstolpe,50%,0-100,0.895975284017602,28.2933454051607,scmap-cell
baron-human,segerstolpe,50%,0-100,0.923241828774033,23.8569488456315,scmap-cell
baron-human,segerstolpe,50%,0-100,0.867608166075766,26.6636487098235,scmap-cell
baron-human,segerstolpe,50%,0-100,0.926079549269432,20.3712086917157,scmap-cell
baron-human,segerstolpe,50%,0-100,0.897214597158718,45.6767768220914,scmap-cell
baron-human,segerstolpe,50%,0-100,0.772452341339848,21.8198279764599,scmap-cell
baron-human,segerstolpe,50%,0-100,0.738006805595712,31.1905839746492,scmap-cell
baron-human,segerstolpe,50%,0-100,0.720569591097073,26.9805341783612,scmap-cell
baron-human,segerstolpe,50%,0-100,0.709134220969026,30.104119511091,scmap-cell
baron-human,segerstolpe,50%,0-100,0.724710312831134,44.4997736532368,scmap-cell
baron-human,segerstolpe,50%,0-100,0.778034301996383,21.7292892711634,scmap-cell
baron-human,segerstolpe,50%,0-100,0.845059235825773,35.5817111815301,scmap-cell
baron-human,segerstolpe,50%,0-100,0.799178830065506,21.3218650973291,scmap-cell
baron-human,segerstolpe,50%,0-100,0.804750786784164,45.9031235853327,scmap-cell
baron-human,segerstolpe,50%,0-100,0.86627898618439,35.219556360344,scmap-cell
baron-human,segerstolpe,50%,0-100,0.74375086838522,35.4459031235853,scmap-cell
baron-human,segerstolpe,50%,0-100,0.883122857589311,39.4748755092802,scmap-cell
baron-human,segerstolpe,50%,0-100,0.729349153975402,50.7922136713445,scmap-cell
baron-human,segerstolpe,50%,0-100,0.836299999135955,28.0669986419194,scmap-cell
baron-human,segerstolpe,50%,0-100,0.871528289192724,33.4087822544138,scmap-cell
baron-human,segerstolpe,50%,0-100,0.887970461762874,30.6020823902218,scmap-cell
